"donor_id","true_age","predicted_age","n_cells_aggregated"
"aida:SG_HEL_H130",61,42.3047749188154,398
"aida:SG_HEL_H134",48,57.42735427343,496
"aida:SG_HEL_H135",43,37.9356523727167,347
"aida:SG_HEL_H136",38,42.9030999842414,142
"aida:SG_HEL_H138",64,50.6875158456491,549
"aida:SG_HEL_H139",50,34.84344736529,444
"aida:SG_HEL_H13a",33,35.8202466525697,365
"aida:SG_HEL_H140",50,52.3985586479947,821
"aida:SG_HEL_H143",67,60.1202045294106,291
"aida:SG_HEL_H144",35,18.7644275648362,359
"aida:SG_HEL_H145",50,55.8150379903085,393
"aida:SG_HEL_H146",45,33.9130908324983,720
"aida:SG_HEL_H148",37,35.9570700776315,238
"aida:SG_HEL_H14a",65,54.5235959093291,453
"aida:SG_HEL_H152",47,43.0085599717181,429
"aida:SG_HEL_H153",40,46.3542742740371,408
"aida:SG_HEL_H156",31,36.1446125818248,405
"aida:SG_HEL_H158",68,53.8068265963585,539
"aida:SG_HEL_H15a",33,44.6263890038417,609
"aida:SG_HEL_H164",55,63.2603160420539,778
"aida:SG_HEL_H166",36,45.231304251711,287
"aida:SG_HEL_H16a",68,48.5759618005307,398
"aida:SG_HEL_H171",65,53.5958995236254,556
"aida:SG_HEL_H172",47,35.4806988457848,442
"aida:SG_HEL_H174",53,57.9294114439642,257
"aida:SG_HEL_H176",54,44.8836882783626,506
"aida:SG_HEL_H178",48,49.8213448062793,540
"aida:SG_HEL_H180",64,64.9002684318502,1010
"aida:SG_HEL_H181",58,54.6846596376394,818
"aida:SG_HEL_H182",63,50.8171704320822,373
"aida:SG_HEL_H188",66,61.8757217404596,665
"aida:SG_HEL_H189",48,44.6082648634392,248
"aida:SG_HEL_H191",62,42.5419425092026,762
"aida:SG_HEL_H193",33,34.9291350524603,351
"aida:SG_HEL_H194",40,30.4393293048434,385
"aida:SG_HEL_H195",64,57.4293015712515,625
"aida:SG_HEL_H198",66,38.6368210025281,618
"aida:SG_HEL_H199",60,58.5999708569834,522
"aida:SG_HEL_H209",56,55.6694054194625,648
"aida:SG_HEL_H213",31,36.6611990818727,597
"aida:SG_HEL_H214",30,37.6992374496835,625
"aida:SG_HEL_H217",53,50.7903346837367,523
"aida:SG_HEL_H220",53,63.1215340932752,419
"aida:SG_HEL_H222",45,54.4788180196686,459
"aida:SG_HEL_H226",44,47.3884151913289,706
"aida:SG_HEL_H227",50,43.8269589251539,744
"aida:SG_HEL_H229",58,46.7457239672223,576
"aida:SG_HEL_H230",49,41.7445629029634,641
"aida:SG_HEL_H231",56,53.0056431083487,379
"aida:SG_HEL_H234",48,37.9830407696754,627
"aida:SG_HEL_H237",65,68.2304813290738,347
"aida:SG_HEL_H241",49,31.7415400639083,270
"aida:SG_HEL_H242",67,55.2988035516648,475
"aida:SG_HEL_H245",45,44.661799285519,116
"aida:SG_HEL_H248",48,73.9161415808601,82
"aida:SG_HEL_H249",43,52.3002648258535,412
"aida:SG_HEL_H253",52,61.9244083670043,469
"aida:SG_HEL_H254",31,51.4551172398751,590
"aida:SG_HEL_H257",62,44.7911530272767,622
"aida:SG_HEL_H258",47,51.9405739193688,286
"aida:SG_HEL_H261",46,48.3800002189236,710
"aida:SG_HEL_H262",43,49.2998572477556,657
"aida:SG_HEL_H266",51,44.6788391131758,222
"aida:SG_HEL_H269",55,53.3899216835588,533
"aida:SG_HEL_H270",45,54.2586651656978,598
"aida:SG_HEL_H271",36,31.0848073779276,241
"aida:SG_HEL_H273",56,52.8292000466176,440
"aida:SG_HEL_H274",49,48.3262130652683,604
"aida:SG_HEL_H275",46,60.1058947727356,191
"aida:SG_HEL_H276",51,56.2844688796408,203
"aida:SG_HEL_H277",46,58.8501554873084,602
"aida:SG_HEL_H281",61,29.5811705728596,278
"aida:SG_HEL_H283",59,59.3306506510701,641
"aida:SG_HEL_H285",56,56.0508657976922,584
"aida:SG_HEL_H288",33,35.0469538839038,667
"aida:SG_HEL_H289",30,34.7981175573973,514
"aida:SG_HEL_H290",56,43.1782588253405,839
"aida:SG_HEL_H291",39,40.5778769586285,654
"aida:SG_HEL_H292",42,60.1685811227848,577
"aida:SG_HEL_H294",34,26.46671729957,809
"aida:SG_HEL_H295",33,47.9409657332836,622
"aida:SG_HEL_H298",37,31.9942421870507,267
"aida:SG_HEL_H299",49,36.8984564546369,657
"aida:SG_HEL_H301",49,53.7932278608716,413
"aida:SG_HEL_H303",33,48.7515095218734,393
"aida:SG_HEL_H304",30,37.6962550542023,157
"aida:SG_HEL_H308",75,50.5217534875739,581
"aida:SG_HEL_H313",55,52.7318279501792,186
"aida:SG_HEL_H314",52,50.5951335518025,226
"aida:SG_HEL_H315",35,39.8750746398925,296
"aida:SG_HEL_H316",30,41.9335725036093,526
"aida:SG_HEL_H318",39,54.7243674466969,220
"aida:SG_HEL_H319",49,53.9787851841684,774
"aida:SG_HEL_H320",69,54.4518502962175,370
"aida:SG_HEL_H323",37,36.4317065488601,626
"aida:SG_HEL_H325",67,65.1258137877672,492
"aida:SG_HEL_H331",75,57.5618840707291,979
"aida:SG_HEL_H336",72,49.1702573111212,246
"aida:SG_HEL_H338",53,49.076081947513,502
"aida:SG_HEL_H339",61,67.3964585918522,397
"aida:SG_HEL_H342",44,48.496937014081,548
"aida:SG_HEL_H345",46,59.0680087445091,430
"aida:SG_HEL_H351",38,45.2516457408027,722
"aida:SG_HEL_H353",58,58.6288152748703,629
"aida:SG_HEL_H361",30,25.3528633954274,876
"aida:SG_HEL_H363",47,55.9022181158977,362
"aida:SG_HEL_H365",36,33.9853469499496,209
"aida:SG_HEL_H366",52,63.713259444182,728
"aida:SG_HEL_H371",36,35.0720489737616,556
"aida:SG_HEL_H377",31,45.4833661790312,634
"aida:SG_HEL_H378",44,42.1623003376359,786
"aida:SG_HEL_H379",36,30.4888384803721,664
"aida:SG_HEL_H380",30,36.0054265986726,506
"aida:SG_HEL_H385",45,40.8374576674481,260
"aida:SG_HEL_H387",39,44.8812077170896,114
"aida:SG_HEL_H391",67,63.6554705552193,320
"aida:SG_HEL_H393",48,51.2583744404652,337
"aida:SG_HEL_H394",47,40.802008452309,193
"aida:SG_HEL_H400",40,38.308810402307,665
"aida:SG_HEL_H419",48,45.2052373051952,91
"aida:SG_HEL_H425",77,46.1739690753594,256
"aida:SG_HEL_H427",35,30.7397057215045,150
"aida:SG_HEL_H431",46,40.5913885501006,269
"aida:SG_HEL_H433",36,24.4782881900505,117
"aida:SG_HEL_H434",58,49.1993224862838,380
"aida:SG_HEL_H435",39,22.834225509647,192
"aida:SG_HEL_H439",46,45.4279760957957,249
"aida:SG_HEL_H443",58,39.2729636877461,420
"aida:SG_HEL_H448",41,27.6723472375063,297
"aida:SG_HEL_H450",33,24.3522066015058,157
"aida:SG_HEL_H455",36,50.8156340564761,273
"aida:SG_HEL_H464",39,29.3212253628536,337
"aida:SG_HEL_H469",53,40.0279796173209,410
"aida:SG_HEL_H483",63,34.6285389715308,291
"aida:SG_HEL_H486",47,27.4638251334761,536
"aida:SG_HEL_H489",50,36.5784548250646,362
"aida:SG_HEL_H491",33,39.1191331197404,312
"aida:SG_HEL_H500",47,53.1924703714867,235
