"donor_id","true_age","predicted_age","n_cells_aggregated"
"onek1k:647_648",68,26.5998088295012,93
"onek1k:648_649",73,64.7903608815828,328
"onek1k:649_650",80,26.9010511962998,98
"onek1k:64_64",46,17.3151638168697,166
"onek1k:650_651",80,57.9384290944198,296
"onek1k:651_652",67,47.6992801029614,52
"onek1k:652_653",84,79.4965209596044,296
"onek1k:653_654",86,48.9709945943881,427
"onek1k:654_655",59,33.1389042074444,295
"onek1k:655_656",60,23.9039608904362,467
"onek1k:656_657",61,52.2533493321218,292
"onek1k:657_658",68,43.2222442549957,274
"onek1k:658_659",42,-5.26831907193428,113
"onek1k:659_660",20,8.99829786765251,139
"onek1k:65_65",58,28.2343840015341,82
"onek1k:660_661",40,33.9655691231768,383
"onek1k:661_662",78,68.6642161609119,146
"onek1k:662_663",81,39.1523669958812,116
"onek1k:663_664",89,47.741237666693,169
"onek1k:664_665",56,32.5332795476371,197
"onek1k:665_666",53,23.4596515336931,320
"onek1k:666_667",63,9.09730075035826,166
"onek1k:667_668",76,41.1240686003699,521
"onek1k:668_669",69,13.9860617225262,337
"onek1k:669_670",64,5.26696381917249,274
"onek1k:66_66",66,45.885289367772,374
"onek1k:670_671",83,24.5869554624026,328
"onek1k:671_672",81,49.4222348149891,165
"onek1k:672_673",85,61.925470509373,265
"onek1k:673_674",91,58.3974569733762,205
"onek1k:674_675",83,65.5100926975344,377
"onek1k:675_676",73,67.6276579697938,544
"onek1k:676_677",88,45.6927792573223,183
"onek1k:677_678",76,69.2183296004652,396
"onek1k:678_679",83,45.615904865579,114
"onek1k:679_680",85,68.1652563514785,96
"onek1k:680_681",77,45.8871260496055,303
"onek1k:681_682",68,49.8713356389869,216
"onek1k:682_683",73,27.8177803730832,66
"onek1k:683_684",78,71.6665998361356,351
"onek1k:684_685",75,51.7526740472824,376
"onek1k:685_686",75,41.5064074012449,573
"onek1k:686_687",69,42.1370717265469,155
"onek1k:687_688",63,43.8752598459621,270
"onek1k:688_689",66,45.8716130894984,262
"onek1k:689_690",59,36.652955750352,229
"onek1k:68_68",73,39.2408001867009,123
"onek1k:690_691",68,60.6505205109118,133
"onek1k:691_692",66,37.9110816500268,232
"onek1k:692_693",62,32.4527556506728,359
"onek1k:693_694",88,40.5774796665373,117
"onek1k:694_695",24,29.5724364921541,355
"onek1k:695_696",72,49.7383796089656,187
"onek1k:696_697",81,51.7959534724297,185
"onek1k:697_698",85,63.3435695053008,380
"onek1k:699_700",65,53.8006583181157,475
"onek1k:69_69",66,54.0506447389737,59
"onek1k:6_6",79,11.889173619853,189
"onek1k:700_701",71,53.7799512350742,180
"onek1k:701_702",73,22.7347144803135,216
"onek1k:702_703",84,31.059492558023,86
"onek1k:704_705",88,61.4482117328467,305
"onek1k:705_706",88,72.0294270655096,225
"onek1k:706_707",88,55.5469594269405,219
"onek1k:707_708",71,30.2116510318642,155
"onek1k:708_709",63,20.6721255474316,443
"onek1k:709_710",24,-1.18347830996075,427
"onek1k:70_70",50,36.0809115333535,185
"onek1k:711_712",22,19.3357145435263,530
"onek1k:714_715",61,65.3805695777993,296
"onek1k:715_716",76,64.4488301130973,297
"onek1k:716_717",65,72.6291386447281,72
"onek1k:717_718",76,68.6895644663055,242
"onek1k:718_719",80,47.2733624593006,289
"onek1k:719_720",88,54.7401290823659,346
"onek1k:71_71",86,57.6731806243451,143
"onek1k:720_721",78,61.0502896369029,85
"onek1k:721_722",81,61.1550238147973,128
"onek1k:722_723",81,44.1360239661379,74
"onek1k:723_724",69,43.3278852055964,192
"onek1k:724_725",65,28.6079107845866,142
"onek1k:725_726",57,45.7791460129935,161
"onek1k:726_727",67,78.6866556078218,254
"onek1k:727_728",77,63.4419133599028,180
"onek1k:729_730",46,43.0205838105743,247
"onek1k:72_72",77,57.7227573958822,152
"onek1k:730_731",71,44.0616518407936,90
"onek1k:731_732",83,48.1877279182207,291
"onek1k:732_733",89,43.3463270359255,152
"onek1k:733_734",82,46.3158873412575,183
"onek1k:734_735",83,49.7827176640509,80
"onek1k:735_736",77,21.8627957455791,160
"onek1k:736_737",87,30.8903546807025,355
"onek1k:737_738",94,104.597003855636,75
"onek1k:738_739",96,74.9225630322142,224
"onek1k:739_740",80,72.7378049204238,234
"onek1k:740_741",84,64.2148201666249,360
"onek1k:742_743",32,0.988374395831626,95
"onek1k:743_744",60,15.525004679084,205
"onek1k:744_745",63,31.7259776832914,239
"onek1k:745_746",72,58.3813925399053,201
"onek1k:746_747",81,29.2053918950244,67
"onek1k:747_748",48,31.9994552643573,133
"onek1k:748_749",48,77.3604003974721,270
"onek1k:749_750",79,62.3429801565404,198
"onek1k:750_751",75,64.1839311773896,163
"onek1k:751_752",75,58.1788067072862,267
"onek1k:752_753",54,38.6019186424776,648
"onek1k:753_754",88,47.0302621214241,132
"onek1k:754_755",78,49.2958607659828,103
"onek1k:755_756",66,3.76037075562175,157
"onek1k:756_757",66,32.53323185774,78
"onek1k:757_758",88,44.5231535771029,56
"onek1k:758_759",75,57.9099731730128,270
"onek1k:759_760",71,40.8383904058981,236
"onek1k:75_75",73,53.5627495118043,249
"onek1k:760_761",55,53.1391352451251,219
"onek1k:761_762",69,60.2530268016155,511
"onek1k:762_763",32,22.925918937057,438
"onek1k:764_765",65,27.2704262614559,488
"onek1k:765_766",72,47.1723983294876,455
"onek1k:766_767",41,34.4189356353788,337
"onek1k:767_768",47,41.3299235847455,341
"onek1k:769_770",62,52.2128069780343,344
"onek1k:76_76",73,43.2724335076885,122
"onek1k:770_771",55,28.2433168151431,55
"onek1k:771_772",66,48.7543335982627,433
"onek1k:772_773",52,24.5498375870461,321
"onek1k:773_774",61,23.1693018546398,355
"onek1k:774_775",71,54.8815115792023,438
"onek1k:776_777",74,19.8666449004361,88
"onek1k:779_780",52,52.5043757026483,363
"onek1k:77_77",40,11.3643364288571,337
"onek1k:780_781",60,59.5360719928637,94
"onek1k:781_782",76,45.2065393864351,297
"onek1k:782_783",73,56.8550994520295,226
"onek1k:783_784",79,41.7003962118945,123
"onek1k:784_785",60,61.278402624917,265
"onek1k:786_787",76,39.8390225438859,246
"onek1k:787_788",62,18.1943168308975,126
"onek1k:788_789",73,57.7983432809927,152
"onek1k:789_790",61,39.1846773827454,202
"onek1k:78_78",38,14.9884666982667,205
"onek1k:790_791",76,77.2753584553996,61
"onek1k:791_792",40,39.011197771137,493
"onek1k:793_794",78,45.3315159627219,23
"onek1k:794_795",39,54.7293187086629,195
"onek1k:795_796",73,48.1539005373457,147
"onek1k:796_797",64,41.3165993283946,162
"onek1k:797_798",75,32.0160434224994,72
"onek1k:798_799",60,53.2337700896784,198
"onek1k:799_800",70,42.477277602317,145
"onek1k:79_79",60,7.55171161117139,149
"onek1k:7_7",74,42.643038256322,230
"onek1k:800_801",37,32.4615124181949,241
"onek1k:801_802",76,36.4751643186414,103
"onek1k:802_803",70,63.2804197474202,429
"onek1k:803_804",54,32.4942472180541,38
"onek1k:804_805",53,31.4934035894135,295
"onek1k:805_806",57,30.1779361706254,217
"onek1k:806_807",49,23.165586897302,255
"onek1k:807_808",35,8.06777538137136,210
"onek1k:808_809",40,9.62870400271638,246
"onek1k:809_810",49,31.7805561295845,491
"onek1k:810_811",77,38.1899488496944,161
"onek1k:811_812",50,38.0172814577286,266
"onek1k:812_813",51,49.8724911829166,122
"onek1k:813_814",81,60.4392875367827,203
"onek1k:814_815",79,56.8882559447115,486
"onek1k:815_816",72,54.6074483007329,294
"onek1k:816_817",65,57.6447450267714,247
"onek1k:818_819",89,48.8926671145823,138
"onek1k:819_820",67,31.5987460350309,220
"onek1k:81_81",62,40.7435968632364,308
"onek1k:821_822",90,52.0798493391463,719
"onek1k:822_823",86,60.1088851786328,376
"onek1k:823_824",75,49.5724467699513,309
"onek1k:824_825",66,47.126658062469,208
"onek1k:825_826",65,21.6822870462177,183
"onek1k:826_827",69,24.4783374147075,267
"onek1k:827_828",71,51.0309526333571,138
"onek1k:829_830",66,34.7924014831134,431
"onek1k:82_82",64,48.0848003813637,145
"onek1k:830_831",68,38.1818835084677,414
"onek1k:831_832",68,47.2453827032683,304
"onek1k:832_833",71,44.5842897321443,351
"onek1k:834_835",64,8.57834105267917,126
"onek1k:835_836",64,23.0566137772371,82
"onek1k:836_837",72,26.1527214042419,228
"onek1k:838_839",70,61.1090996910919,244
"onek1k:839_840",72,69.993484177069,67
"onek1k:83_83",52,64.8474422616815,196
"onek1k:840_841",75,49.9449857277159,319
"onek1k:842_843",75,25.8065564925651,165
"onek1k:843_844",62,47.3887058092582,306
"onek1k:845_846",81,39.6270833799681,118
"onek1k:846_847",77,55.03661562795,426
"onek1k:847_848",74,54.444787372179,230
"onek1k:848_849",84,60.6571376973262,93
"onek1k:849_850",81,32.7959522309206,124
"onek1k:84_84",57,44.6385167516203,275
"onek1k:850_851",64,62.4101892090344,309
"onek1k:851_852",66,39.6275543862833,341
"onek1k:852_853",65,29.8545225969092,113
"onek1k:853_854",59,14.1852696667069,216
"onek1k:854_855",74,43.4422463360184,196
"onek1k:855_856",22,2.52947458857692,367
"onek1k:856_857",60,16.0764944821479,334
"onek1k:857_858",59,45.1709155407662,241
"onek1k:858_859",53,29.3644853170405,313
"onek1k:859_860",46,30.2044287287443,187
"onek1k:85_85",70,50.6193963083948,149
"onek1k:860_861",49,2.17851821979812,173
"onek1k:861_862",67,18.8497822634685,110
"onek1k:862_863",45,-3.70204852685165,331
"onek1k:863_864",69,61.8187468516074,334
"onek1k:864_865",61,37.9455491885725,126
"onek1k:865_866",66,56.3743712799992,227
"onek1k:866_867",67,9.55222226998714,102
"onek1k:867_868",72,42.1381189745939,254
"onek1k:868_869",87,39.4402391758794,200
"onek1k:869_870",85,42.5809346784451,219
"onek1k:86_86",43,29.3583346319477,386
"onek1k:870_871",71,12.0610083354948,259
"onek1k:871_872",85,55.9343449620627,61
"onek1k:872_873",81,36.4377911672412,528
"onek1k:873_874",71,34.1951185675062,108
"onek1k:874_875",66,52.1043490518058,240
"onek1k:875_876",77,65.1400365723578,68
"onek1k:876_877",76,10.231924411246,72
"onek1k:877_878",66,33.9536823541075,287
"onek1k:878_879",85,53.1925075110105,299
"onek1k:879_880",83,59.3197777232129,306
"onek1k:87_87",63,68.2162646991777,90
"onek1k:880_881",81,50.999709812799,150
"onek1k:881_882",76,58.0382017813979,695
"onek1k:882_883",79,19.9618718740752,85
"onek1k:883_884",74,73.2604304622187,137
"onek1k:884_885",87,46.7705002659244,216
"onek1k:885_886",87,27.7762946292643,100
"onek1k:886_887",70,63.6726696163373,476
"onek1k:887_888",68,54.1144202908287,402
"onek1k:888_889",83,43.3344888747661,89
"onek1k:889_890",81,41.7015438451134,176
"onek1k:88_88",78,123.578418179032,32
"onek1k:890_891",65,3.01631916445969,122
"onek1k:891_892",57,30.0042503494372,231
"onek1k:892_893",79,57.885419166549,288
"onek1k:893_894",67,10.9229847825558,81
"onek1k:894_895",75,50.2992851832036,154
"onek1k:896_897",64,1.87187156849046,712
"onek1k:898_899",63,71.8314746470513,161
"onek1k:899_900",91,46.3502078007958,222
"onek1k:89_89",66,52.9140541298348,187
"onek1k:8_8",71,72.5448394298826,286
"onek1k:900_901",77,21.6013410423837,172
"onek1k:901_902",21,3.21951494904032,226
"onek1k:902_903",80,59.0110932401718,245
"onek1k:903_904",66,25.0555662159846,52
"onek1k:904_905",66,49.7352476235182,249
"onek1k:905_906",56,41.3750545371756,97
"onek1k:906_907",71,46.3978828553429,119
"onek1k:907_908",71,8.25598937642102,159
"onek1k:908_909",63,19.7319362655849,171
"onek1k:909_910",63,32.362470362433,230
"onek1k:90_90",75,37.6884001128573,114
"onek1k:910_911",42,5.28973210288244,437
"onek1k:911_912",65,38.4822772875644,227
"onek1k:912_913",73,22.8020753150614,190
"onek1k:914_915",87,55.166051743569,641
"onek1k:915_916",73,59.547820537982,154
"onek1k:916_917",72,61.7046649830842,222
"onek1k:917_918",86,51.8359778317615,249
"onek1k:918_919",75,25.9500390309812,279
"onek1k:91_91",53,47.1070031592961,507
"onek1k:920_921",41,39.0419857833807,39
"onek1k:921_922",76,54.4520555703981,95
"onek1k:922_923",36,33.8771592255974,465
"onek1k:923_924",38,36.7672512706356,717
"onek1k:924_925",39,33.2400603946465,308
"onek1k:926_927",70,37.0656322077801,253
"onek1k:927_928",66,23.4389836691778,412
"onek1k:929_930",59,50.5550627374173,501
"onek1k:92_92",71,51.2935309887048,266
"onek1k:930_931",43,27.4821286084841,111
"onek1k:932_933",32,16.7452607984663,488
"onek1k:933_934",48,41.2874454452289,446
"onek1k:934_935",76,45.9742797460283,402
"onek1k:935_936",71,31.6643962512952,258
"onek1k:937_938",48,28.079812028536,131
"onek1k:938_939",62,46.6694767034163,171
"onek1k:939_940",72,37.2294605666877,96
"onek1k:93_93",60,40.971221289603,82
"onek1k:940_941",71,45.2841909158001,167
"onek1k:941_942",68,11.7150320446966,151
"onek1k:942_943",64,42.943300584711,190
"onek1k:943_944",77,17.6206401750481,93
"onek1k:944_945",40,20.4867891735413,140
"onek1k:945_946",30,26.8258864471504,258
"onek1k:946_947",42,18.2190420694102,215
"onek1k:947_948",29,-1.68395463522423,365
"onek1k:949_950",31,0.887909117954927,397
"onek1k:950_951",66,31.6237328715661,222
"onek1k:951_952",20,-16.827628601669,386
"onek1k:952_953",73,50.4041479893211,57
"onek1k:953_954",65,59.5490739106566,158
"onek1k:954_955",31,14.8742624524754,216
"onek1k:955_956",44,-17.3631628516058,168
"onek1k:956_957",45,22.0314250365871,194
"onek1k:957_958",27,-8.92019552512973,441
"onek1k:958_959",78,13.3254525015839,84
"onek1k:959_960",19,33.2540066185259,416
"onek1k:95_95",69,43.043383298845,89
"onek1k:960_961",73,30.1016096775076,193
"onek1k:961_962",62,39.2114728559643,90
"onek1k:962_963",57,31.5540223539904,236
"onek1k:968_969",60,49.529073174906,396
"onek1k:969_970",59,42.5533787214001,494
"onek1k:96_96",64,62.5450987692338,322
"onek1k:970_971",58,55.8985440940569,135
"onek1k:971_972",62,17.2227797946039,242
"onek1k:972_973",81,29.3557831386429,409
"onek1k:973_974",79,45.31140080925,159
"onek1k:974_975",74,54.232588375075,164
"onek1k:975_976",75,36.9816787362117,243
"onek1k:976_977",67,47.5230350612918,182
"onek1k:977_978",70,26.3936324618333,111
"onek1k:978_979",71,39.1538389371557,143
"onek1k:979_980",64,31.3883035397262,149
"onek1k:97_97",59,31.3209613786306,272
"onek1k:980_981",71,59.8770311027917,138
"onek1k:981_982",73,67.1426575473303,383
"onek1k:982_983",72,58.0102165837394,153
"onek1k:983_984",62,44.7674059774119,326
"onek1k:984_985",60,39.5738027572109,307
"onek1k:985_986",76,22.8834708408697,130
"onek1k:986_987",69,36.5581321681683,123
"onek1k:987_988",74,33.4854979460746,261
"onek1k:988_989",81,50.7272960572512,118
"onek1k:989_990",61,18.684164119027,146
"onek1k:98_98",28,-2.94193425464342,185
"onek1k:990_991",69,60.9012915420188,395
"onek1k:991_992",76,29.964734113488,287
"onek1k:992_993",63,33.6649897473712,214
"onek1k:993_994",69,28.1945805694611,195
"onek1k:994_995",66,40.15295072161,358
"onek1k:995_996",71,30.6467039576076,328
"onek1k:996_997",68,-3.81561477385276,176
"onek1k:997_998",68,8.41894464211633,139
"onek1k:998_999",71,29.4020960282787,221
"onek1k:999_1000",62,36.3051668365401,192
"onek1k:99_99",43,12.9390751224043,169
"onek1k:9_9",32,-0.469882394194548,140
