donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
492_493,79.0,73.41535842118304,7.7304023096638135,425,100
98_98,28.0,38.896830111286754,6.434617235757773,185,100
562_563,71.0,65.90261020326133,7.415856440830633,329,100
392_393,56.0,45.8882450521488,7.154613008937476,144,100
751_752,75.0,62.90280422594485,5.934710603587337,267,100
407_408,65.0,46.73587270456704,6.565373756935883,227,100
675_676,73.0,81.38273772436082,5.806544701251188,544,100
680_681,77.0,83.66758084838351,7.037559214767157,303,100
715_716,76.0,79.30435086731195,5.607588510560408,297,100
677_678,76.0,80.51102055661632,6.494883276067595,396,100
678_679,83.0,76.78601837986531,6.2575883853345085,114,100
674_675,83.0,78.869645869929,5.036218381623303,377,100
676_677,88.0,85.81049301147961,5.718358536913257,183,100
673_674,91.0,83.2909670599142,6.951190838077819,205,100
671_672,81.0,77.5687212768267,5.561799503125315,165,100
681_682,68.0,73.69752011036317,7.295174978384103,216,100
719_720,88.0,85.52022734547212,6.5728386939012635,346,100
672_673,85.0,78.74782855573307,6.763618590694721,265,100
679_680,85.0,78.07418202616529,7.2113499322999,96,100
716_717,65.0,65.18050224283556,6.7823012843537445,72,100
102_102,23.0,56.64989220105486,7.1410731093844335,343,100
484_485,60.0,55.41508422968047,7.884080352759519,299,100
383_384,81.0,65.023860415506,7.417586836787492,201,100
481_482,68.0,70.37497121555228,6.638023943764177,108,100
479_480,86.0,72.63541818976924,5.842615390508211,456,100
382_383,63.0,58.10364850731627,7.212588959219442,205,100
478_479,68.0,62.29577612063667,6.921255242732667,252,100
480_481,69.0,60.934543099889446,7.159558369805161,190,100
369_370,54.0,52.970702909605095,9.234263830165865,125,100
101_101,71.0,62.33392134738131,6.564469240853358,142,100
381_382,77.0,66.95654011078392,5.910819035187454,766,100
483_484,71.0,62.622321986070865,7.178930065651384,211,100
99_99,43.0,55.63506549330261,5.9295226359523,169,100
482_483,23.0,34.71412525680681,6.9432109068003784,277,100
528_529,68.0,72.51802376023198,5.9871585805208785,88,100
540_541,53.0,59.20256686878629,6.792861313208958,265,100
531_532,65.0,68.97749039050328,8.010407339114002,259,100
538_539,60.0,56.152573977742456,7.501597002091619,368,100
104_104,57.0,60.86461270788819,7.801522540214194,301,100
505_506,54.0,41.76639541447428,7.460093397953268,283,100
105_105,31.0,38.20638554670179,7.300588322646291,298,100
532_533,79.0,69.19577434075704,6.430858055777855,246,100
529_530,78.0,50.12975526565555,5.485473842750255,57,100
533_534,33.0,39.25305247683927,7.7669193052571766,192,100
539_540,62.0,53.61459666784821,5.935287950771639,162,100
537_538,53.0,44.14762730288009,7.533361879061138,253,100
527_528,65.0,70.54786927904195,6.872686961773134,169,100
530_531,78.0,70.44395507106364,4.9618607222223075,76,100
546_547,73.0,59.83554282461338,6.835014883990354,200,100
544_545,68.0,71.2360240147867,6.478980231835698,643,100
534_535,88.0,86.94607778231176,5.997302549222698,424,100
542_543,58.0,50.67328572527646,7.111458344714136,127,100
521_522,57.0,63.64907458098618,7.302152200847882,284,100
543_544,72.0,66.23434378826157,6.391214845487367,254,100
536_537,67.0,69.63593748044259,7.387081772372755,335,100
541_542,58.0,73.61036378808494,7.081816517253752,269,100
524_525,74.0,58.989323938713824,6.752921271653386,129,100
506_507,41.0,56.868111983481874,7.753740386470211,328,100
507_508,66.0,53.416981814816765,8.020332766670467,195,100
535_536,82.0,68.68935608353057,6.735476396233888,47,100
